"ID","location","ecotr_id","tree_id","pear_id","species","climate","quality_idx"
"FR_9_53_1221","FR",9,53,1221,"Conference","Scenario 1",60
"FR_9_53_1222","FR",9,53,1222,"Conference","Scenario 1",33
"FR_9_53_1223","FR",9,53,1223,"Conference","Scenario 1",76
"FR_9_54_1224","FR",9,54,1224,"Doyenne","Scenario 1",37
"FR_9_54_1225","FR",9,54,1225,"Doyenne","Scenario 1",56
"FR_9_54_1226","FR",9,54,1226,"Doyenne","Scenario 1",56
"FR_9_54_1227","FR",9,54,1227,"Doyenne","Scenario 1",25
"FR_9_54_1228","FR",9,54,1228,"Doyenne","Scenario 1",52
"FR_9_54_1229","FR",9,54,1229,"Doyenne","Scenario 1",67
"FR_9_54_1230","FR",9,54,1230,"Doyenne","Scenario 1",53
"FR_9_54_1231","FR",9,54,1231,"Doyenne","Scenario 1",24
"FR_9_54_1232","FR",9,54,1232,"Doyenne","Scenario 1",65
"FR_9_54_1233","FR",9,54,1233,"Doyenne","Scenario 1",19
"FR_9_54_1234","FR",9,54,1234,"Doyenne","Scenario 1",66
"FR_9_54_1235","FR",9,54,1235,"Doyenne","Scenario 1",73
"FR_9_54_1236","FR",9,54,1236,"Doyenne","Scenario 1",73
"FR_9_54_1237","FR",9,54,1237,"Doyenne","Scenario 1",59
"FR_10_55_1238","FR",10,55,1238,"Conference","Scenario 2",92
"FR_10_55_1239","FR",10,55,1239,"Conference","Scenario 2",41
"FR_10_55_1240","FR",10,55,1240,"Conference","Scenario 2",83
"FR_10_55_1241","FR",10,55,1241,"Conference","Scenario 2",79
"FR_10_55_1242","FR",10,55,1242,"Conference","Scenario 2",53
"FR_10_55_1243","FR",10,55,1243,"Conference","Scenario 2",46
"FR_10_55_1244","FR",10,55,1244,"Conference","Scenario 2",28
"FR_10_55_1245","FR",10,55,1245,"Conference","Scenario 2",62
"FR_10_55_1246","FR",10,55,1246,"Conference","Scenario 2",73
"FR_10_55_1247","FR",10,55,1247,"Conference","Scenario 2",48
"FR_10_55_1248","FR",10,55,1248,"Conference","Scenario 2",61
"FR_10_55_1249","FR",10,55,1249,"Conference","Scenario 2",97
"FR_10_55_1250","FR",10,55,1250,"Conference","Scenario 2",58
"FR_10_55_1251","FR",10,55,1251,"Conference","Scenario 2",96
"FR_10_55_1252","FR",10,55,1252,"Conference","Scenario 2",63
"FR_10_55_1253","FR",10,55,1253,"Conference","Scenario 2",36
"FR_10_55_1254","FR",10,55,1254,"Conference","Scenario 2",0
"FR_10_56_1255","FR",10,56,1255,"Doyenne","Scenario 2",95
"FR_10_56_1256","FR",10,56,1256,"Doyenne","Scenario 2",64
"FR_10_56_1257","FR",10,56,1257,"Doyenne","Scenario 2",25
"FR_10_56_1258","FR",10,56,1258,"Doyenne","Scenario 2",31
"FR_10_56_1259","FR",10,56,1259,"Doyenne","Scenario 2",66
"FR_10_56_1260","FR",10,56,1260,"Doyenne","Scenario 2",45
"FR_10_56_1261","FR",10,56,1261,"Doyenne","Scenario 2",57
"FR_10_56_1262","FR",10,56,1262,"Doyenne","Scenario 2",71
"FR_10_56_1263","FR",10,56,1263,"Doyenne","Scenario 2",60
"FR_10_56_1264","FR",10,56,1264,"Doyenne","Scenario 2",89
"FR_10_56_1265","FR",10,56,1265,"Doyenne","Scenario 2",82
"FR_10_56_1266","FR",10,56,1266,"Doyenne","Scenario 2",43
"FR_10_56_1267","FR",10,56,1267,"Doyenne","Scenario 2",99
"FR_10_56_1268","FR",10,56,1268,"Doyenne","Scenario 2",63
"FR_10_56_1269","FR",10,56,1269,"Doyenne","Scenario 2",76
"FR_10_56_1270","FR",10,56,1270,"Doyenne","Scenario 2",56
"FR_10_56_1271","FR",10,56,1271,"Doyenne","Scenario 2",55
"FR_10_56_1272","FR",10,56,1272,"Doyenne","Scenario 2",79
"FR_10_56_1273","FR",10,56,1273,"Doyenne","Scenario 2",46
"FR_10_56_1274","FR",10,56,1274,"Doyenne","Scenario 2",38
"FR_10_56_1275","FR",10,56,1275,"Doyenne","Scenario 2",62
"FR_10_57_1276","FR",10,57,1276,"Conference","Scenario 2",65
"FR_10_57_1277","FR",10,57,1277,"Conference","Scenario 2",76
"FR_10_57_1278","FR",10,57,1278,"Conference","Scenario 2",95
"FR_10_57_1279","FR",10,57,1279,"Conference","Scenario 2",56
"FR_10_57_1280","FR",10,57,1280,"Conference","Scenario 2",29
"FR_10_57_1281","FR",10,57,1281,"Conference","Scenario 2",58
"FR_10_57_1282","FR",10,57,1282,"Conference","Scenario 2",61
"FR_10_57_1283","FR",10,57,1283,"Conference","Scenario 2",62
"FR_10_57_1284","FR",10,57,1284,"Conference","Scenario 2",51
"FR_10_57_1285","FR",10,57,1285,"Conference","Scenario 2",99
"FR_10_57_1286","FR",10,57,1286,"Conference","Scenario 2",73
"FR_10_57_1287","FR",10,57,1287,"Conference","Scenario 2",54
"FR_10_57_1288","FR",10,57,1288,"Conference","Scenario 2",49
"FR_10_57_1289","FR",10,57,1289,"Conference","Scenario 2",21
"FR_10_57_1290","FR",10,57,1290,"Conference","Scenario 2",46
"FR_10_57_1291","FR",10,57,1291,"Conference","Scenario 2",57
"FR_10_57_1292","FR",10,57,1292,"Conference","Scenario 2",32
"FR_10_57_1293","FR",10,57,1293,"Conference","Scenario 2",59
"FR_10_57_1294","FR",10,57,1294,"Conference","Scenario 2",72
"FR_10_57_1295","FR",10,57,1295,"Conference","Scenario 2",67
"FR_10_57_1296","FR",10,57,1296,"Conference","Scenario 2",27
"FR_10_57_1297","FR",10,57,1297,"Conference","Scenario 2",37
"FR_10_57_1298","FR",10,57,1298,"Conference","Scenario 2",78
"FR_10_57_1299","FR",10,57,1299,"Conference","Scenario 2",71
"FR_10_57_1300","FR",10,57,1300,"Conference","Scenario 2",82
"FR_10_58_1301","FR",10,58,1301,"Doyenne","Scenario 2",44
"FR_10_58_1302","FR",10,58,1302,"Doyenne","Scenario 2",42
"FR_10_58_1303","FR",10,58,1303,"Doyenne","Scenario 2",76
"FR_10_58_1304","FR",10,58,1304,"Doyenne","Scenario 2",31
"FR_10_58_1305","FR",10,58,1305,"Doyenne","Scenario 2",65
"FR_10_58_1306","FR",10,58,1306,"Doyenne","Scenario 2",49
"FR_10_58_1307","FR",10,58,1307,"Doyenne","Scenario 2",54
"FR_10_58_1308","FR",10,58,1308,"Doyenne","Scenario 2",96
"FR_10_58_1309","FR",10,58,1309,"Doyenne","Scenario 2",87
"FR_10_58_1310","FR",10,58,1310,"Doyenne","Scenario 2",72
"FR_10_58_1311","FR",10,58,1311,"Doyenne","Scenario 2",51
"FR_10_58_1312","FR",10,58,1312,"Doyenne","Scenario 2",61
"FR_10_58_1313","FR",10,58,1313,"Doyenne","Scenario 2",59
"FR_10_58_1314","FR",10,58,1314,"Doyenne","Scenario 2",32
"FR_10_58_1315","FR",10,58,1315,"Doyenne","Scenario 2",68
"FR_10_58_1316","FR",10,58,1316,"Doyenne","Scenario 2",35
"FR_10_58_1317","FR",10,58,1317,"Doyenne","Scenario 2",22
"FR_10_58_1318","FR",10,58,1318,"Doyenne","Scenario 2",49
"FR_10_58_1319","FR",10,58,1319,"Doyenne","Scenario 2",45
"FR_10_58_1320","FR",10,58,1320,"Doyenne","Scenario 2",72
"FR_10_58_1321","FR",10,58,1321,"Doyenne","Scenario 2",50
"FR_10_58_1322","FR",10,58,1322,"Doyenne","Scenario 2",92
"FR_10_58_1323","FR",10,58,1323,"Doyenne","Scenario 2",47
"FR_10_59_1324","FR",10,59,1324,"Conference","Scenario 2",93
"FR_10_59_1325","FR",10,59,1325,"Conference","Scenario 2",42
"FR_10_59_1326","FR",10,59,1326,"Conference","Scenario 2",100
"FR_10_59_1327","FR",10,59,1327,"Conference","Scenario 2",46
"FR_10_59_1328","FR",10,59,1328,"Conference","Scenario 2",0
"FR_10_59_1329","FR",10,59,1329,"Conference","Scenario 2",77
"FR_10_59_1330","FR",10,59,1330,"Conference","Scenario 2",94
"FR_10_59_1331","FR",10,59,1331,"Conference","Scenario 2",28
"FR_10_59_1332","FR",10,59,1332,"Conference","Scenario 2",53
"FR_10_59_1333","FR",10,59,1333,"Conference","Scenario 2",69
"FR_10_59_1334","FR",10,59,1334,"Conference","Scenario 2",12
"FR_10_59_1335","FR",10,59,1335,"Conference","Scenario 2",65
"FR_10_59_1336","FR",10,59,1336,"Conference","Scenario 2",23
"FR_10_59_1337","FR",10,59,1337,"Conference","Scenario 2",100
"FR_10_59_1338","FR",10,59,1338,"Conference","Scenario 2",68
"FR_10_59_1339","FR",10,59,1339,"Conference","Scenario 2",26
"FR_10_59_1340","FR",10,59,1340,"Conference","Scenario 2",35
"FR_10_59_1341","FR",10,59,1341,"Conference","Scenario 2",55
"FR_10_59_1342","FR",10,59,1342,"Conference","Scenario 2",61
"FR_10_59_1343","FR",10,59,1343,"Conference","Scenario 2",73
"FR_10_59_1344","FR",10,59,1344,"Conference","Scenario 2",100
"FR_10_60_1345","FR",10,60,1345,"Doyenne","Scenario 2",63
"FR_10_60_1346","FR",10,60,1346,"Doyenne","Scenario 2",7
"FR_10_60_1347","FR",10,60,1347,"Doyenne","Scenario 2",64
"FR_10_60_1348","FR",10,60,1348,"Doyenne","Scenario 2",75
"FR_10_60_1349","FR",10,60,1349,"Doyenne","Scenario 2",70
"FR_10_60_1350","FR",10,60,1350,"Doyenne","Scenario 2",47
"FR_10_60_1351","FR",10,60,1351,"Doyenne","Scenario 2",78
"FR_10_60_1352","FR",10,60,1352,"Doyenne","Scenario 2",72
"FR_10_60_1353","FR",10,60,1353,"Doyenne","Scenario 2",9
"FR_10_60_1354","FR",10,60,1354,"Doyenne","Scenario 2",75
"FR_10_60_1355","FR",10,60,1355,"Doyenne","Scenario 2",91
"FR_10_60_1356","FR",10,60,1356,"Doyenne","Scenario 2",4
"FR_10_60_1357","FR",10,60,1357,"Doyenne","Scenario 2",64
"FR_10_60_1358","FR",10,60,1358,"Doyenne","Scenario 2",46
"FR_10_60_1359","FR",10,60,1359,"Doyenne","Scenario 2",16
"FR_10_60_1360","FR",10,60,1360,"Doyenne","Scenario 2",37
"FR_10_60_1361","FR",10,60,1361,"Doyenne","Scenario 2",14
"FR_10_60_1362","FR",10,60,1362,"Doyenne","Scenario 2",35
"FR_10_60_1363","FR",10,60,1363,"Doyenne","Scenario 2",44
"FR_10_60_1364","FR",10,60,1364,"Doyenne","Scenario 2",59
"FR_10_60_1365","FR",10,60,1365,"Doyenne","Scenario 2",55
"FR_11_61_1366","FR",11,61,1366,"Conference","Scenario 3",43
"FR_11_61_1367","FR",11,61,1367,"Conference","Scenario 3",28
"FR_11_61_1368","FR",11,61,1368,"Conference","Scenario 3",79
"FR_11_61_1369","FR",11,61,1369,"Conference","Scenario 3",53
"FR_11_61_1370","FR",11,61,1370,"Conference","Scenario 3",23
"FR_11_61_1371","FR",11,61,1371,"Conference","Scenario 3",91
"FR_11_61_1372","FR",11,61,1372,"Conference","Scenario 3",60
"FR_11_61_1373","FR",11,61,1373,"Conference","Scenario 3",55
"FR_11_61_1374","FR",11,61,1374,"Conference","Scenario 3",22
"FR_11_61_1375","FR",11,61,1375,"Conference","Scenario 3",43
"FR_11_61_1376","FR",11,61,1376,"Conference","Scenario 3",61
"FR_11_61_1377","FR",11,61,1377,"Conference","Scenario 3",51
"FR_11_61_1378","FR",11,61,1378,"Conference","Scenario 3",77
"FR_11_62_1379","FR",11,62,1379,"Doyenne","Scenario 3",69
"FR_11_62_1380","FR",11,62,1380,"Doyenne","Scenario 3",41
"FR_11_62_1381","FR",11,62,1381,"Doyenne","Scenario 3",53
"FR_11_62_1382","FR",11,62,1382,"Doyenne","Scenario 3",55
"FR_11_62_1383","FR",11,62,1383,"Doyenne","Scenario 3",95
"FR_11_62_1384","FR",11,62,1384,"Doyenne","Scenario 3",36
"FR_11_62_1385","FR",11,62,1385,"Doyenne","Scenario 3",43
"FR_11_62_1386","FR",11,62,1386,"Doyenne","Scenario 3",63
"FR_11_62_1387","FR",11,62,1387,"Doyenne","Scenario 3",59
"FR_11_62_1388","FR",11,62,1388,"Doyenne","Scenario 3",32
"FR_11_62_1389","FR",11,62,1389,"Doyenne","Scenario 3",31
"FR_11_62_1390","FR",11,62,1390,"Doyenne","Scenario 3",100
"FR_11_62_1391","FR",11,62,1391,"Doyenne","Scenario 3",100
"FR_11_62_1392","FR",11,62,1392,"Doyenne","Scenario 3",81
"FR_11_62_1393","FR",11,62,1393,"Doyenne","Scenario 3",75
"FR_11_62_1394","FR",11,62,1394,"Doyenne","Scenario 3",77
"FR_11_63_1395","FR",11,63,1395,"Conference","Scenario 3",76
"FR_11_63_1396","FR",11,63,1396,"Conference","Scenario 3",26
"FR_11_63_1397","FR",11,63,1397,"Conference","Scenario 3",50
"FR_11_63_1398","FR",11,63,1398,"Conference","Scenario 3",80
"FR_11_63_1399","FR",11,63,1399,"Conference","Scenario 3",46
"FR_11_63_1400","FR",11,63,1400,"Conference","Scenario 3",68
"FR_11_63_1401","FR",11,63,1401,"Conference","Scenario 3",35
"FR_11_63_1402","FR",11,63,1402,"Conference","Scenario 3",69
"FR_11_63_1403","FR",11,63,1403,"Conference","Scenario 3",51
"FR_11_63_1404","FR",11,63,1404,"Conference","Scenario 3",57
"FR_11_63_1405","FR",11,63,1405,"Conference","Scenario 3",64
"FR_11_63_1406","FR",11,63,1406,"Conference","Scenario 3",44
"FR_11_63_1407","FR",11,63,1407,"Conference","Scenario 3",32
"FR_11_63_1408","FR",11,63,1408,"Conference","Scenario 3",51
"FR_11_63_1409","FR",11,63,1409,"Conference","Scenario 3",31
"FR_11_63_1410","FR",11,63,1410,"Conference","Scenario 3",19
"FR_11_63_1411","FR",11,63,1411,"Conference","Scenario 3",51
"FR_11_63_1412","FR",11,63,1412,"Conference","Scenario 3",48
"FR_11_64_1413","FR",11,64,1413,"Doyenne","Scenario 3",50
"FR_11_64_1414","FR",11,64,1414,"Doyenne","Scenario 3",71
"FR_11_64_1415","FR",11,64,1415,"Doyenne","Scenario 3",45
"FR_11_64_1416","FR",11,64,1416,"Doyenne","Scenario 3",49
"FR_11_64_1417","FR",11,64,1417,"Doyenne","Scenario 3",17
"FR_11_64_1418","FR",11,64,1418,"Doyenne","Scenario 3",38
"FR_11_64_1419","FR",11,64,1419,"Doyenne","Scenario 3",58
"FR_11_64_1420","FR",11,64,1420,"Doyenne","Scenario 3",50
"FR_11_64_1421","FR",11,64,1421,"Doyenne","Scenario 3",24
"FR_11_64_1422","FR",11,64,1422,"Doyenne","Scenario 3",50
"FR_11_64_1423","FR",11,64,1423,"Doyenne","Scenario 3",22
"FR_11_64_1424","FR",11,64,1424,"Doyenne","Scenario 3",37
"FR_11_64_1425","FR",11,64,1425,"Doyenne","Scenario 3",93
"FR_11_64_1426","FR",11,64,1426,"Doyenne","Scenario 3",48
"FR_11_64_1427","FR",11,64,1427,"Doyenne","Scenario 3",36
"FR_11_65_1428","FR",11,65,1428,"Conference","Scenario 3",100
"FR_11_65_1429","FR",11,65,1429,"Conference","Scenario 3",89
"FR_11_65_1430","FR",11,65,1430,"Conference","Scenario 3",61
"FR_11_65_1431","FR",11,65,1431,"Conference","Scenario 3",70
"FR_11_65_1432","FR",11,65,1432,"Conference","Scenario 3",67
"FR_11_65_1433","FR",11,65,1433,"Conference","Scenario 3",75
"FR_11_65_1434","FR",11,65,1434,"Conference","Scenario 3",100
"FR_11_65_1435","FR",11,65,1435,"Conference","Scenario 3",34
"FR_11_65_1436","FR",11,65,1436,"Conference","Scenario 3",58
"FR_11_65_1437","FR",11,65,1437,"Conference","Scenario 3",67
"FR_11_65_1438","FR",11,65,1438,"Conference","Scenario 3",72
"FR_11_65_1439","FR",11,65,1439,"Conference","Scenario 3",36
"FR_11_65_1440","FR",11,65,1440,"Conference","Scenario 3",43
"FR_11_65_1441","FR",11,65,1441,"Conference","Scenario 3",63
"FR_11_65_1442","FR",11,65,1442,"Conference","Scenario 3",92
"FR_11_65_1443","FR",11,65,1443,"Conference","Scenario 3",81
"FR_11_66_1444","FR",11,66,1444,"Doyenne","Scenario 3",47
"FR_11_66_1445","FR",11,66,1445,"Doyenne","Scenario 3",80
"FR_11_66_1446","FR",11,66,1446,"Doyenne","Scenario 3",86
"FR_11_66_1447","FR",11,66,1447,"Doyenne","Scenario 3",42
"FR_11_66_1448","FR",11,66,1448,"Doyenne","Scenario 3",47
"FR_11_66_1449","FR",11,66,1449,"Doyenne","Scenario 3",63
"FR_11_66_1450","FR",11,66,1450,"Doyenne","Scenario 3",48
"FR_11_66_1451","FR",11,66,1451,"Doyenne","Scenario 3",19
"FR_11_66_1452","FR",11,66,1452,"Doyenne","Scenario 3",63
"FR_11_66_1453","FR",11,66,1453,"Doyenne","Scenario 3",66
"FR_11_66_1454","FR",11,66,1454,"Doyenne","Scenario 3",82
"FR_11_66_1455","FR",11,66,1455,"Doyenne","Scenario 3",28
"FR_11_66_1456","FR",11,66,1456,"Doyenne","Scenario 3",39
"FR_12_67_1457","FR",12,67,1457,"Conference","Scenario 4",44
"FR_12_67_1458","FR",12,67,1458,"Conference","Scenario 4",75
"FR_12_67_1459","FR",12,67,1459,"Conference","Scenario 4",57
"FR_12_67_1460","FR",12,67,1460,"Conference","Scenario 4",48
"FR_12_67_1461","FR",12,67,1461,"Conference","Scenario 4",73
"FR_12_67_1462","FR",12,67,1462,"Conference","Scenario 4",62
"FR_12_67_1463","FR",12,67,1463,"Conference","Scenario 4",46
"FR_12_67_1464","FR",12,67,1464,"Conference","Scenario 4",51
"FR_12_67_1465","FR",12,67,1465,"Conference","Scenario 4",73
"FR_12_67_1466","FR",12,67,1466,"Conference","Scenario 4",54
"FR_12_67_1467","FR",12,67,1467,"Conference","Scenario 4",21
"FR_12_67_1468","FR",12,67,1468,"Conference","Scenario 4",55
"FR_12_67_1469","FR",12,67,1469,"Conference","Scenario 4",17
"FR_12_67_1470","FR",12,67,1470,"Conference","Scenario 4",39
"FR_12_67_1471","FR",12,67,1471,"Conference","Scenario 4",38
"FR_12_67_1472","FR",12,67,1472,"Conference","Scenario 4",70
"FR_12_68_1473","FR",12,68,1473,"Doyenne","Scenario 4",16
"FR_12_68_1474","FR",12,68,1474,"Doyenne","Scenario 4",48
"FR_12_68_1475","FR",12,68,1475,"Doyenne","Scenario 4",22
"FR_12_68_1476","FR",12,68,1476,"Doyenne","Scenario 4",22
"FR_12_68_1477","FR",12,68,1477,"Doyenne","Scenario 4",35
"FR_12_68_1478","FR",12,68,1478,"Doyenne","Scenario 4",60
"FR_12_68_1479","FR",12,68,1479,"Doyenne","Scenario 4",26
"FR_12_68_1480","FR",12,68,1480,"Doyenne","Scenario 4",65
"FR_12_68_1481","FR",12,68,1481,"Doyenne","Scenario 4",54
"FR_12_68_1482","FR",12,68,1482,"Doyenne","Scenario 4",71
"FR_12_68_1483","FR",12,68,1483,"Doyenne","Scenario 4",68
"FR_12_68_1484","FR",12,68,1484,"Doyenne","Scenario 4",49
"FR_12_68_1485","FR",12,68,1485,"Doyenne","Scenario 4",0
"FR_12_68_1486","FR",12,68,1486,"Doyenne","Scenario 4",35
"FR_12_68_1487","FR",12,68,1487,"Doyenne","Scenario 4",17
"FR_12_68_1488","FR",12,68,1488,"Doyenne","Scenario 4",0
"FR_12_68_1489","FR",12,68,1489,"Doyenne","Scenario 4",80
"FR_12_69_1490","FR",12,69,1490,"Conference","Scenario 4",45
"FR_12_69_1491","FR",12,69,1491,"Conference","Scenario 4",100
"FR_12_69_1492","FR",12,69,1492,"Conference","Scenario 4",8
"FR_12_69_1493","FR",12,69,1493,"Conference","Scenario 4",62
"FR_12_69_1494","FR",12,69,1494,"Conference","Scenario 4",93
"FR_12_69_1495","FR",12,69,1495,"Conference","Scenario 4",60
"FR_12_69_1496","FR",12,69,1496,"Conference","Scenario 4",100
"FR_12_69_1497","FR",12,69,1497,"Conference","Scenario 4",31
"FR_12_69_1498","FR",12,69,1498,"Conference","Scenario 4",65
"FR_12_69_1499","FR",12,69,1499,"Conference","Scenario 4",27
"FR_12_69_1500","FR",12,69,1500,"Conference","Scenario 4",74
"FR_12_69_1501","FR",12,69,1501,"Conference","Scenario 4",53
"FR_12_69_1502","FR",12,69,1502,"Conference","Scenario 4",67
"FR_12_69_1503","FR",12,69,1503,"Conference","Scenario 4",45
"FR_12_69_1504","FR",12,69,1504,"Conference","Scenario 4",53
"FR_12_70_1505","FR",12,70,1505,"Doyenne","Scenario 4",19
"FR_12_70_1506","FR",12,70,1506,"Doyenne","Scenario 4",69
"FR_12_70_1507","FR",12,70,1507,"Doyenne","Scenario 4",48
"FR_12_70_1508","FR",12,70,1508,"Doyenne","Scenario 4",50
"FR_12_70_1509","FR",12,70,1509,"Doyenne","Scenario 4",48
"FR_12_70_1510","FR",12,70,1510,"Doyenne","Scenario 4",50
"FR_12_70_1511","FR",12,70,1511,"Doyenne","Scenario 4",16
"FR_12_70_1512","FR",12,70,1512,"Doyenne","Scenario 4",35
"FR_12_70_1513","FR",12,70,1513,"Doyenne","Scenario 4",54
"FR_12_70_1514","FR",12,70,1514,"Doyenne","Scenario 4",50
"FR_12_70_1515","FR",12,70,1515,"Doyenne","Scenario 4",55
"FR_12_70_1516","FR",12,70,1516,"Doyenne","Scenario 4",65
"FR_12_71_1517","FR",12,71,1517,"Conference","Scenario 4",60
"FR_12_71_1518","FR",12,71,1518,"Conference","Scenario 4",96
"FR_12_71_1519","FR",12,71,1519,"Conference","Scenario 4",43
"FR_12_71_1520","FR",12,71,1520,"Conference","Scenario 4",30
"FR_12_71_1521","FR",12,71,1521,"Conference","Scenario 4",52
"FR_12_71_1522","FR",12,71,1522,"Conference","Scenario 4",71
"FR_12_71_1523","FR",12,71,1523,"Conference","Scenario 4",75
"FR_12_71_1524","FR",12,71,1524,"Conference","Scenario 4",8
"FR_12_71_1525","FR",12,71,1525,"Conference","Scenario 4",20
"FR_12_71_1526","FR",12,71,1526,"Conference","Scenario 4",39
"FR_12_71_1527","FR",12,71,1527,"Conference","Scenario 4",57
"FR_12_71_1528","FR",12,71,1528,"Conference","Scenario 4",100
"FR_12_71_1529","FR",12,71,1529,"Conference","Scenario 4",45
"FR_12_71_1530","FR",12,71,1530,"Conference","Scenario 4",21
"FR_12_71_1531","FR",12,71,1531,"Conference","Scenario 4",45
"FR_12_71_1532","FR",12,71,1532,"Conference","Scenario 4",26
"FR_12_72_1533","FR",12,72,1533,"Doyenne","Scenario 4",47
"FR_12_72_1534","FR",12,72,1534,"Doyenne","Scenario 4",41
"FR_12_72_1535","FR",12,72,1535,"Doyenne","Scenario 4",54
"FR_12_72_1536","FR",12,72,1536,"Doyenne","Scenario 4",55
"FR_12_72_1537","FR",12,72,1537,"Doyenne","Scenario 4",78
"FR_12_72_1538","FR",12,72,1538,"Doyenne","Scenario 4",25
"FR_12_72_1539","FR",12,72,1539,"Doyenne","Scenario 4",47
"FR_12_72_1540","FR",12,72,1540,"Doyenne","Scenario 4",72
"FR_12_72_1541","FR",12,72,1541,"Doyenne","Scenario 4",62
"FR_12_72_1542","FR",12,72,1542,"Doyenne","Scenario 4",14
"FR_12_72_1543","FR",12,72,1543,"Doyenne","Scenario 4",23
"FR_13_73_1544","FR",13,73,1544,"Conference","Scenario 1",100
"FR_13_73_1545","FR",13,73,1545,"Conference","Scenario 1",66
"FR_13_73_1546","FR",13,73,1546,"Conference","Scenario 1",100
"FR_13_73_1547","FR",13,73,1547,"Conference","Scenario 1",61
"FR_13_73_1548","FR",13,73,1548,"Conference","Scenario 1",0
"FR_13_73_1549","FR",13,73,1549,"Conference","Scenario 1",64
"FR_13_73_1550","FR",13,73,1550,"Conference","Scenario 1",64
"FR_13_73_1551","FR",13,73,1551,"Conference","Scenario 1",62
"FR_13_73_1552","FR",13,73,1552,"Conference","Scenario 1",82
"FR_13_73_1553","FR",13,73,1553,"Conference","Scenario 1",81
"FR_13_73_1554","FR",13,73,1554,"Conference","Scenario 1",9
"FR_13_73_1555","FR",13,73,1555,"Conference","Scenario 1",59
"FR_13_73_1556","FR",13,73,1556,"Conference","Scenario 1",38
"FR_13_73_1557","FR",13,73,1557,"Conference","Scenario 1",24
"FR_13_74_1558","FR",13,74,1558,"Doyenne","Scenario 1",47
"FR_13_74_1559","FR",13,74,1559,"Doyenne","Scenario 1",47
"FR_13_74_1560","FR",13,74,1560,"Doyenne","Scenario 1",13
"FR_13_74_1561","FR",13,74,1561,"Doyenne","Scenario 1",39
"FR_13_74_1562","FR",13,74,1562,"Doyenne","Scenario 1",53
"FR_13_74_1563","FR",13,74,1563,"Doyenne","Scenario 1",55
"FR_13_74_1564","FR",13,74,1564,"Doyenne","Scenario 1",77
"FR_13_74_1565","FR",13,74,1565,"Doyenne","Scenario 1",68
"FR_13_74_1566","FR",13,74,1566,"Doyenne","Scenario 1",23
"FR_13_74_1567","FR",13,74,1567,"Doyenne","Scenario 1",98
"FR_13_74_1568","FR",13,74,1568,"Doyenne","Scenario 1",46
"FR_13_74_1569","FR",13,74,1569,"Doyenne","Scenario 1",60
"FR_13_74_1570","FR",13,74,1570,"Doyenne","Scenario 1",72
"FR_13_74_1571","FR",13,74,1571,"Doyenne","Scenario 1",79
"FR_13_75_1572","FR",13,75,1572,"Conference","Scenario 1",33
"FR_13_75_1573","FR",13,75,1573,"Conference","Scenario 1",25
"FR_13_75_1574","FR",13,75,1574,"Conference","Scenario 1",65
"FR_13_75_1575","FR",13,75,1575,"Conference","Scenario 1",0
"FR_13_75_1576","FR",13,75,1576,"Conference","Scenario 1",51
"FR_13_75_1577","FR",13,75,1577,"Conference","Scenario 1",25
"FR_13_75_1578","FR",13,75,1578,"Conference","Scenario 1",49
"FR_13_75_1579","FR",13,75,1579,"Conference","Scenario 1",0
"FR_13_75_1580","FR",13,75,1580,"Conference","Scenario 1",65
"FR_13_75_1581","FR",13,75,1581,"Conference","Scenario 1",56
"FR_13_75_1582","FR",13,75,1582,"Conference","Scenario 1",73
"FR_13_75_1583","FR",13,75,1583,"Conference","Scenario 1",31
"FR_13_75_1584","FR",13,75,1584,"Conference","Scenario 1",6
"FR_13_76_1585","FR",13,76,1585,"Doyenne","Scenario 1",17
"FR_13_76_1586","FR",13,76,1586,"Doyenne","Scenario 1",59
"FR_13_76_1587","FR",13,76,1587,"Doyenne","Scenario 1",82
"FR_13_76_1588","FR",13,76,1588,"Doyenne","Scenario 1",32
"FR_13_76_1589","FR",13,76,1589,"Doyenne","Scenario 1",41
"FR_13_76_1590","FR",13,76,1590,"Doyenne","Scenario 1",56
"FR_13_76_1591","FR",13,76,1591,"Doyenne","Scenario 1",35
"FR_13_76_1592","FR",13,76,1592,"Doyenne","Scenario 1",48
"FR_13_76_1593","FR",13,76,1593,"Doyenne","Scenario 1",3
"FR_13_76_1594","FR",13,76,1594,"Doyenne","Scenario 1",71
"FR_13_76_1595","FR",13,76,1595,"Doyenne","Scenario 1",59
"FR_13_76_1596","FR",13,76,1596,"Doyenne","Scenario 1",48
"FR_13_76_1597","FR",13,76,1597,"Doyenne","Scenario 1",38
"FR_13_76_1598","FR",13,76,1598,"Doyenne","Scenario 1",41
"FR_13_76_1599","FR",13,76,1599,"Doyenne","Scenario 1",60
"FR_13_77_1600","FR",13,77,1600,"Conference","Scenario 1",14
"FR_13_77_1601","FR",13,77,1601,"Conference","Scenario 1",60
"FR_13_77_1602","FR",13,77,1602,"Conference","Scenario 1",56
"FR_13_77_1603","FR",13,77,1603,"Conference","Scenario 1",65
"FR_13_77_1604","FR",13,77,1604,"Conference","Scenario 1",8
"FR_13_77_1605","FR",13,77,1605,"Conference","Scenario 1",21
"FR_13_77_1606","FR",13,77,1606,"Conference","Scenario 1",82
"FR_13_77_1607","FR",13,77,1607,"Conference","Scenario 1",60
"FR_13_77_1608","FR",13,77,1608,"Conference","Scenario 1",49
