"pear_id","tree_id","ecotr_id","species","climate","time","quality"
51,3,2,"Conference","Scenario 2",20,9.41851491599426
52,3,2,"Conference","Scenario 2",20,9.23381756956886
53,3,2,"Conference","Scenario 2",20,9.52670984639291
54,3,2,"Conference","Scenario 2",20,9.89898390987984
55,3,2,"Conference","Scenario 2",20,10.1153632264113
56,3,2,"Conference","Scenario 2",20,9.90282055119949
57,3,2,"Conference","Scenario 2",20,9.69398272599235
58,3,2,"Conference","Scenario 2",20,9.9539895039826
59,3,2,"Conference","Scenario 2",20,9.35067105253485
60,3,2,"Conference","Scenario 2",20,9.87443661620948
61,3,2,"Conference","Scenario 2",20,10.0331836095462
62,3,2,"Conference","Scenario 2",20,8.97940755541174
63,3,2,"Conference","Scenario 2",20,9.09838939723904
64,3,2,"Conference","Scenario 2",20,10.0316964549689
65,3,2,"Conference","Scenario 2",20,9.10901787273048
66,3,2,"Conference","Scenario 2",20,10.0806339730348
67,3,2,"Conference","Scenario 2",20,9.24898370276904
68,3,2,"Conference","Scenario 2",20,9.20251623454161
69,3,2,"Conference","Scenario 2",20,9.85274327628635
70,3,2,"Conference","Scenario 2",20,9.61800120227254
71,4,2,"Doyenne","Scenario 2",20,8.10532036928207
72,4,2,"Doyenne","Scenario 2",20,8.58619719899032
73,4,2,"Doyenne","Scenario 2",20,NA
74,4,2,"Doyenne","Scenario 2",20,8.66896471297706
75,4,2,"Doyenne","Scenario 2",20,NA
76,4,2,"Doyenne","Scenario 2",20,7.8056099394741
77,4,2,"Doyenne","Scenario 2",20,8.45292573362879
78,4,2,"Doyenne","Scenario 2",20,8.0644933872111
79,4,2,"Doyenne","Scenario 2",20,NA
80,4,2,"Doyenne","Scenario 2",20,7.35548095840062
81,4,2,"Doyenne","Scenario 2",20,NA
82,4,2,"Doyenne","Scenario 2",20,7.57827992447088
83,4,2,"Doyenne","Scenario 2",20,7.72442237331412
84,4,2,"Doyenne","Scenario 2",20,8.36290729409269
85,4,2,"Doyenne","Scenario 2",20,8.11551742016104
86,4,2,"Doyenne","Scenario 2",20,7.99756268834289
87,4,2,"Doyenne","Scenario 2",20,8.82360784443599
88,4,2,"Doyenne","Scenario 2",20,8.59012614749683
89,4,2,"Doyenne","Scenario 2",20,7.75564286807713
90,4,2,"Doyenne","Scenario 2",20,8.14847916219142
91,4,2,"Doyenne","Scenario 2",20,8.3241658251479
92,4,2,"Doyenne","Scenario 2",20,7.58095547458
93,5,3,"Conference","Scenario 3",20,8.42780913089598
94,5,3,"Conference","Scenario 3",20,8.32609815715712
95,5,3,"Conference","Scenario 3",20,8.314973761997
96,5,3,"Conference","Scenario 3",20,9.13628183846185
97,5,3,"Conference","Scenario 3",20,8.32504368782178
98,5,3,"Conference","Scenario 3",20,8.68129668566647
99,5,3,"Conference","Scenario 3",20,9.11805085927691
100,5,3,"Conference","Scenario 3",20,8.15822195396613
101,5,3,"Conference","Scenario 3",20,8.27282301964793
102,5,3,"Conference","Scenario 3",20,9.04497395425234
103,5,3,"Conference","Scenario 3",20,9.02456694727998
104,5,3,"Conference","Scenario 3",20,7.87096077444317
105,5,3,"Conference","Scenario 3",20,8.03785177700787
106,5,3,"Conference","Scenario 3",20,8.72734733480482
107,5,3,"Conference","Scenario 3",20,8.90593334224291
108,5,3,"Conference","Scenario 3",20,9.45688245075006
109,5,3,"Conference","Scenario 3",20,8.67055451345892
110,5,3,"Conference","Scenario 3",20,8.3392443761711
111,5,3,"Conference","Scenario 3",20,8.90144231240485
112,5,3,"Conference","Scenario 3",20,9.53746661573343
113,5,3,"Conference","Scenario 3",20,8.28202058763983
114,5,3,"Conference","Scenario 3",20,8.93207164164122
115,5,3,"Conference","Scenario 3",20,NA
116,5,3,"Conference","Scenario 3",20,8.69125356517125
117,5,3,"Conference","Scenario 3",20,8.55159851668524
118,5,3,"Conference","Scenario 3",20,8.60837721913897
119,5,3,"Conference","Scenario 3",20,9.29663532614728
120,5,3,"Conference","Scenario 3",20,8.87585534876747
121,6,3,"Doyenne","Scenario 3",20,7.4537109366959
122,6,3,"Doyenne","Scenario 3",20,7.34589820852273
123,6,3,"Doyenne","Scenario 3",20,7.33328178484133
124,6,3,"Doyenne","Scenario 3",20,7.32536430225086
125,6,3,"Doyenne","Scenario 3",20,6.85926366106925
126,6,3,"Doyenne","Scenario 3",20,6.69949597940498
127,6,3,"Doyenne","Scenario 3",20,7.33935023179996
128,6,3,"Doyenne","Scenario 3",20,7.20211797719126
129,6,3,"Doyenne","Scenario 3",20,7.29885422497723
130,6,3,"Doyenne","Scenario 3",20,NA
131,6,3,"Doyenne","Scenario 3",20,7.68996074139701
132,6,3,"Doyenne","Scenario 3",20,7.17004160566784
133,6,3,"Doyenne","Scenario 3",20,6.85480660571166
134,6,3,"Doyenne","Scenario 3",20,7.36169134478154
135,6,3,"Doyenne","Scenario 3",20,7.31827261476249
136,6,3,"Doyenne","Scenario 3",20,7.08273688304452
137,6,3,"Doyenne","Scenario 3",20,7.79152156370933
138,6,3,"Doyenne","Scenario 3",20,6.63563471556585
139,6,3,"Doyenne","Scenario 3",20,7.54873382764837
140,6,3,"Doyenne","Scenario 3",20,NA
141,6,3,"Doyenne","Scenario 3",20,6.44710245450274
142,6,3,"Doyenne","Scenario 3",20,7.71535072650479
143,7,4,"Conference","Scenario 4",20,7.96713052632923
144,7,4,"Conference","Scenario 4",20,NA
145,7,4,"Conference","Scenario 4",20,8.49041067941193
146,7,4,"Conference","Scenario 4",20,8.4440761900283
147,7,4,"Conference","Scenario 4",20,7.93612754048072
148,7,4,"Conference","Scenario 4",20,NA
149,7,4,"Conference","Scenario 4",20,8.10482707795147
150,7,4,"Conference","Scenario 4",20,8.44053489694611
151,7,4,"Conference","Scenario 4",20,8.47209738526894
152,7,4,"Conference","Scenario 4",20,8.47148843213389
153,7,4,"Conference","Scenario 4",20,8.73550321027147
154,7,4,"Conference","Scenario 4",20,7.81137408480354
155,7,4,"Conference","Scenario 4",20,NA
156,7,4,"Conference","Scenario 4",20,8.86444425751486
157,7,4,"Conference","Scenario 4",20,8.23854859800012
158,7,4,"Conference","Scenario 4",20,7.72051075413592
159,7,4,"Conference","Scenario 4",20,7.80907857323311
160,7,4,"Conference","Scenario 4",20,8.03269158630482
161,7,4,"Conference","Scenario 4",20,NA
162,7,4,"Conference","Scenario 4",20,8.17387496843094
163,7,4,"Conference","Scenario 4",20,8.30457163323482
164,7,4,"Conference","Scenario 4",20,7.98204979130626
165,7,4,"Conference","Scenario 4",20,7.64548335570021
166,7,4,"Conference","Scenario 4",20,8.40570617722422
167,7,4,"Conference","Scenario 4",20,7.79396196077882
168,7,4,"Conference","Scenario 4",20,8.07252965622819
169,7,4,"Conference","Scenario 4",20,8.45061342846781
170,7,4,"Conference","Scenario 4",20,7.7577806374791
171,8,4,"Doyenne","Scenario 4",20,6.20714112670601
172,8,4,"Doyenne","Scenario 4",20,7.00433912322861
173,8,4,"Doyenne","Scenario 4",20,7.02031817408185
174,8,4,"Doyenne","Scenario 4",20,6.660197724287
175,8,4,"Doyenne","Scenario 4",20,6.97742005027914
176,8,4,"Doyenne","Scenario 4",20,6.99831518574769
177,8,4,"Doyenne","Scenario 4",20,6.97664087936884
178,8,4,"Doyenne","Scenario 4",20,7.16043963999777
179,8,4,"Doyenne","Scenario 4",20,6.56281457939671
180,8,4,"Doyenne","Scenario 4",20,7.15570481231355
181,8,4,"Doyenne","Scenario 4",20,6.85095512990613
182,8,4,"Doyenne","Scenario 4",20,7.47875407434969
183,8,4,"Doyenne","Scenario 4",20,6.98725208713506
184,8,4,"Doyenne","Scenario 4",20,7.38220711318773
185,8,4,"Doyenne","Scenario 4",20,7.07501849676717
186,8,4,"Doyenne","Scenario 4",20,6.47436870743858
187,8,4,"Doyenne","Scenario 4",20,6.41562686242377
188,8,4,"Doyenne","Scenario 4",20,6.04663686544267
189,8,4,"Doyenne","Scenario 4",20,7.18843546128791
190,8,4,"Doyenne","Scenario 4",20,6.79639975854596
191,8,4,"Doyenne","Scenario 4",20,6.67463114544969
192,8,4,"Doyenne","Scenario 4",20,7.13066131863721
1,1,1,"Conference","Scenario 1",21,8.74729967589456
2,1,1,"Conference","Scenario 1",21,8.88769985058571
3,1,1,"Conference","Scenario 1",21,7.92162871841445
4,1,1,"Conference","Scenario 1",21,8.488527861485
5,1,1,"Conference","Scenario 1",21,8.96254482394144
6,1,1,"Conference","Scenario 1",21,9.66120321244305
7,1,1,"Conference","Scenario 1",21,8.84274415085581
8,1,1,"Conference","Scenario 1",21,NA
9,1,1,"Conference","Scenario 1",21,8.42914767407492
10,1,1,"Conference","Scenario 1",21,8.53396066589942
11,1,1,"Conference","Scenario 1",21,8.45933730020016
12,1,1,"Conference","Scenario 1",21,9.46603089555349
13,1,1,"Conference","Scenario 1",21,9.47878794053597
14,1,1,"Conference","Scenario 1",21,8.39036036276456
15,1,1,"Conference","Scenario 1",21,9.24868275865291
16,1,1,"Conference","Scenario 1",21,9.53338340956837
17,1,1,"Conference","Scenario 1",21,8.72875502245208
18,1,1,"Conference","Scenario 1",21,8.74151728199953
19,1,1,"Conference","Scenario 1",21,8.61698128037854
20,1,1,"Conference","Scenario 1",21,8.81219657238045
21,1,1,"Conference","Scenario 1",21,8.33130341174555
22,1,1,"Conference","Scenario 1",21,8.96997130880692
23,1,1,"Conference","Scenario 1",21,8.55149102848137
24,1,1,"Conference","Scenario 1",21,8.66948870481938
25,2,1,"Doyenne","Scenario 1",21,7.31990346473757
26,2,1,"Doyenne","Scenario 1",21,7.45988218357059
27,2,1,"Doyenne","Scenario 1",21,7.26793968646119
28,2,1,"Doyenne","Scenario 1",21,7.30324474756826
29,2,1,"Doyenne","Scenario 1",21,7.08027383857733
30,2,1,"Doyenne","Scenario 1",21,7.15399517533652
31,2,1,"Doyenne","Scenario 1",21,6.99348670697829
32,2,1,"Doyenne","Scenario 1",21,NA
33,2,1,"Doyenne","Scenario 1",21,7.51845561198659
34,2,1,"Doyenne","Scenario 1",21,7.01526894103199
35,2,1,"Doyenne","Scenario 1",21,6.98793458380345
36,2,1,"Doyenne","Scenario 1",21,NA
37,2,1,"Doyenne","Scenario 1",21,7.01037585277314
38,2,1,"Doyenne","Scenario 1",21,7.14534279207052
39,2,1,"Doyenne","Scenario 1",21,7.18544331139058
40,2,1,"Doyenne","Scenario 1",21,7.55024082387121
41,2,1,"Doyenne","Scenario 1",21,7.58684960877646
42,2,1,"Doyenne","Scenario 1",21,7.50224438412247
43,2,1,"Doyenne","Scenario 1",21,7.62915165157523
44,2,1,"Doyenne","Scenario 1",21,7.21127942216661
45,2,1,"Doyenne","Scenario 1",21,6.98886636144957
46,2,1,"Doyenne","Scenario 1",21,7.39245996761239
47,2,1,"Doyenne","Scenario 1",21,7.34879360122444
48,2,1,"Doyenne","Scenario 1",21,NA
49,2,1,"Doyenne","Scenario 1",21,7.27793676087952
50,3,2,"Conference","Scenario 2",21,9.06927573500321
51,3,2,"Conference","Scenario 2",21,9.43391727275161
52,3,2,"Conference","Scenario 2",21,9.58724048050019
53,3,2,"Conference","Scenario 2",21,9.53178091131942
54,3,2,"Conference","Scenario 2",21,10.2886723718487
55,3,2,"Conference","Scenario 2",21,10.3737988840574
56,3,2,"Conference","Scenario 2",21,10.0861424347476
57,3,2,"Conference","Scenario 2",21,9.90219956720599
58,3,2,"Conference","Scenario 2",21,10.449528889937
59,3,2,"Conference","Scenario 2",21,9.68680224358281
60,3,2,"Conference","Scenario 2",21,10.2547659111591
61,3,2,"Conference","Scenario 2",21,10.2206433138002
62,3,2,"Conference","Scenario 2",21,8.99928462206123
63,3,2,"Conference","Scenario 2",21,9.74249414170384
64,3,2,"Conference","Scenario 2",21,10.7170073940013
65,3,2,"Conference","Scenario 2",21,9.33185544756765
66,3,2,"Conference","Scenario 2",21,10.2868701071462
67,3,2,"Conference","Scenario 2",21,9.51328465895021
68,3,2,"Conference","Scenario 2",21,9.35631492215841
69,3,2,"Conference","Scenario 2",21,9.9189671314694
70,3,2,"Conference","Scenario 2",21,9.72568184956528
71,4,2,"Doyenne","Scenario 2",21,8.41143757273363
72,4,2,"Doyenne","Scenario 2",21,8.80591606558958
73,4,2,"Doyenne","Scenario 2",21,NA
74,4,2,"Doyenne","Scenario 2",21,8.79399490521738
75,4,2,"Doyenne","Scenario 2",21,NA
76,4,2,"Doyenne","Scenario 2",21,8.02068005917274
77,4,2,"Doyenne","Scenario 2",21,8.95911944906067
78,4,2,"Doyenne","Scenario 2",21,8.35255942528904
79,4,2,"Doyenne","Scenario 2",21,NA
80,4,2,"Doyenne","Scenario 2",21,7.4886242195368
81,4,2,"Doyenne","Scenario 2",21,NA
82,4,2,"Doyenne","Scenario 2",21,7.71697742355966
83,4,2,"Doyenne","Scenario 2",21,7.88829051303401
84,4,2,"Doyenne","Scenario 2",21,8.8288991620499
85,4,2,"Doyenne","Scenario 2",21,8.65866497848258
86,4,2,"Doyenne","Scenario 2",21,8.50463154012582
87,4,2,"Doyenne","Scenario 2",21,9.12513943139585
88,4,2,"Doyenne","Scenario 2",21,8.7131861147972
89,4,2,"Doyenne","Scenario 2",21,7.98001661993275
90,4,2,"Doyenne","Scenario 2",21,8.25021714148366
91,4,2,"Doyenne","Scenario 2",21,8.5355744102788
92,4,2,"Doyenne","Scenario 2",21,8.24582072138016
93,5,3,"Conference","Scenario 3",21,8.74102595536036
94,5,3,"Conference","Scenario 3",21,8.36442609942171
95,5,3,"Conference","Scenario 3",21,9.08965735933654
96,5,3,"Conference","Scenario 3",21,9.21872334840657
97,5,3,"Conference","Scenario 3",21,9.08949943554731
98,5,3,"Conference","Scenario 3",21,8.77027544692377
99,5,3,"Conference","Scenario 3",21,9.13961607142516
100,5,3,"Conference","Scenario 3",21,8.34465014376346
101,5,3,"Conference","Scenario 3",21,8.84538553449537
102,5,3,"Conference","Scenario 3",21,9.22844845339821
103,5,3,"Conference","Scenario 3",21,9.70588634670949
104,5,3,"Conference","Scenario 3",21,8.38746379980372
105,5,3,"Conference","Scenario 3",21,8.19011736786844
106,5,3,"Conference","Scenario 3",21,9.16984904435086
107,5,3,"Conference","Scenario 3",21,9.17281167692014
108,5,3,"Conference","Scenario 3",21,9.46665063253154
109,5,3,"Conference","Scenario 3",21,8.91028629062765
110,5,3,"Conference","Scenario 3",21,8.499070740582
111,5,3,"Conference","Scenario 3",21,8.96392424666999
112,5,3,"Conference","Scenario 3",21,9.5428314601117
113,5,3,"Conference","Scenario 3",21,8.2933531379984
114,5,3,"Conference","Scenario 3",21,9.14298746573845
115,5,3,"Conference","Scenario 3",21,NA
116,5,3,"Conference","Scenario 3",21,8.9627478916082
117,5,3,"Conference","Scenario 3",21,9.00879707635116
118,5,3,"Conference","Scenario 3",21,9.0818816230217
119,5,3,"Conference","Scenario 3",21,9.41266013301912
120,5,3,"Conference","Scenario 3",21,9.0108297361931
121,6,3,"Doyenne","Scenario 3",21,7.75391371895342
122,6,3,"Doyenne","Scenario 3",21,7.3614098274826
123,6,3,"Doyenne","Scenario 3",21,7.39923554934495
124,6,3,"Doyenne","Scenario 3",21,7.56968585909252
125,6,3,"Doyenne","Scenario 3",21,6.88988184675343
126,6,3,"Doyenne","Scenario 3",21,7.53842785584502
127,6,3,"Doyenne","Scenario 3",21,7.40061029285154
128,6,3,"Doyenne","Scenario 3",21,7.46254732235058
129,6,3,"Doyenne","Scenario 3",21,7.35842409227554
130,6,3,"Doyenne","Scenario 3",21,NA
131,6,3,"Doyenne","Scenario 3",21,7.77807453744122
132,6,3,"Doyenne","Scenario 3",21,7.17263328040787
133,6,3,"Doyenne","Scenario 3",21,7.30692430914468
134,6,3,"Doyenne","Scenario 3",21,7.44220339340304
135,6,3,"Doyenne","Scenario 3",21,7.33812763771752
136,6,3,"Doyenne","Scenario 3",21,7.11958150011176
137,6,3,"Doyenne","Scenario 3",21,7.79657449694435
138,6,3,"Doyenne","Scenario 3",21,6.86424652454646
139,6,3,"Doyenne","Scenario 3",21,7.5642548727824
140,6,3,"Doyenne","Scenario 3",21,NA
141,6,3,"Doyenne","Scenario 3",21,6.76238359156129
142,6,3,"Doyenne","Scenario 3",21,7.9863317191257
143,7,4,"Conference","Scenario 4",21,8.10296036468858
144,7,4,"Conference","Scenario 4",21,NA
145,7,4,"Conference","Scenario 4",21,8.49671811687954
146,7,4,"Conference","Scenario 4",21,8.73729255533934
147,7,4,"Conference","Scenario 4",21,8.35604411642186
148,7,4,"Conference","Scenario 4",21,NA
149,7,4,"Conference","Scenario 4",21,8.24433176693033
150,7,4,"Conference","Scenario 4",21,8.66282691295086
151,7,4,"Conference","Scenario 4",21,8.4769406654849
152,7,4,"Conference","Scenario 4",21,8.48404971888165
153,7,4,"Conference","Scenario 4",21,9.03419366138611
154,7,4,"Conference","Scenario 4",21,8.32248717262192
155,7,4,"Conference","Scenario 4",21,NA
156,7,4,"Conference","Scenario 4",21,8.9937268160617
157,7,4,"Conference","Scenario 4",21,8.35845395956852
158,7,4,"Conference","Scenario 4",21,7.85780191650141
159,7,4,"Conference","Scenario 4",21,7.89671426716326
160,7,4,"Conference","Scenario 4",21,8.27105127753528
161,7,4,"Conference","Scenario 4",21,NA
162,7,4,"Conference","Scenario 4",21,8.78139602202141
163,7,4,"Conference","Scenario 4",21,8.56467268731168
164,7,4,"Conference","Scenario 4",21,8.41639123849504
165,7,4,"Conference","Scenario 4",21,8.12124117968449
166,7,4,"Conference","Scenario 4",21,8.47341636136552
167,7,4,"Conference","Scenario 4",21,8.77274642506035
168,7,4,"Conference","Scenario 4",21,8.27979290134011
169,7,4,"Conference","Scenario 4",21,8.45949915309629
170,7,4,"Conference","Scenario 4",21,7.94591661934587
171,8,4,"Doyenne","Scenario 4",21,6.63483917251639
172,8,4,"Doyenne","Scenario 4",21,7.26858337493085
173,8,4,"Doyenne","Scenario 4",21,7.15856061920605
174,8,4,"Doyenne","Scenario 4",21,6.87615284321363
175,8,4,"Doyenne","Scenario 4",21,7.10475051106883
176,8,4,"Doyenne","Scenario 4",21,7.15159955155809
177,8,4,"Doyenne","Scenario 4",21,7.3787065249564
178,8,4,"Doyenne","Scenario 4",21,7.2570242590133
179,8,4,"Doyenne","Scenario 4",21,7.42621619899322
180,8,4,"Doyenne","Scenario 4",21,7.16863621410631
181,8,4,"Doyenne","Scenario 4",21,6.87552509459567
182,8,4,"Doyenne","Scenario 4",21,7.66340704099765
183,8,4,"Doyenne","Scenario 4",21,7.1877613304446
184,8,4,"Doyenne","Scenario 4",21,7.73492493273929
185,8,4,"Doyenne","Scenario 4",21,7.21282810611856
186,8,4,"Doyenne","Scenario 4",21,6.66568644827832
187,8,4,"Doyenne","Scenario 4",21,6.50446125966323
188,8,4,"Doyenne","Scenario 4",21,6.05658399254025
189,8,4,"Doyenne","Scenario 4",21,7.37445922841436
190,8,4,"Doyenne","Scenario 4",21,6.86147023945491
191,8,4,"Doyenne","Scenario 4",21,6.72183269284147
192,8,4,"Doyenne","Scenario 4",21,7.24108501068734
1,1,1,"Conference","Scenario 1",22,9.29313276912995
2,1,1,"Conference","Scenario 1",22,9.48731310779621
3,1,1,"Conference","Scenario 1",22,8.37962967669412
4,1,1,"Conference","Scenario 1",22,8.86934548589902
5,1,1,"Conference","Scenario 1",22,9.48021362311529
6,1,1,"Conference","Scenario 1",22,10.057993561549
7,1,1,"Conference","Scenario 1",22,8.87229755212516
8,1,1,"Conference","Scenario 1",22,NA
9,1,1,"Conference","Scenario 1",22,8.62083017432404
10,1,1,"Conference","Scenario 1",22,8.81993972389606
11,1,1,"Conference","Scenario 1",22,9.27564963604199
12,1,1,"Conference","Scenario 1",22,9.81616017649118
13,1,1,"Conference","Scenario 1",22,9.79292719848287
14,1,1,"Conference","Scenario 1",22,8.89294388028951
15,1,1,"Conference","Scenario 1",22,9.4008539178657
16,1,1,"Conference","Scenario 1",22,9.96416820763822
17,1,1,"Conference","Scenario 1",22,8.85531570790026
18,1,1,"Conference","Scenario 1",22,9.44796645443927
19,1,1,"Conference","Scenario 1",22,9.3931004720237
20,1,1,"Conference","Scenario 1",22,8.88910713971023
21,1,1,"Conference","Scenario 1",22,8.97395859092301
22,1,1,"Conference","Scenario 1",22,9.57697815936982
23,1,1,"Conference","Scenario 1",22,8.62018909796538
24,1,1,"Conference","Scenario 1",22,8.74188973902865
25,2,1,"Doyenne","Scenario 1",22,7.62631245928834
26,2,1,"Doyenne","Scenario 1",22,7.84400505506727
27,2,1,"Doyenne","Scenario 1",22,7.35014361403591
28,2,1,"Doyenne","Scenario 1",22,7.68845910481257
29,2,1,"Doyenne","Scenario 1",22,7.08393379564371
30,2,1,"Doyenne","Scenario 1",22,7.37080955730467
31,2,1,"Doyenne","Scenario 1",22,7.31888393386725
32,2,1,"Doyenne","Scenario 1",22,NA
33,2,1,"Doyenne","Scenario 1",22,7.75437919638514
34,2,1,"Doyenne","Scenario 1",22,7.30744209058663
35,2,1,"Doyenne","Scenario 1",22,7.19743590638096
36,2,1,"Doyenne","Scenario 1",22,NA
37,2,1,"Doyenne","Scenario 1",22,7.15677710339033
38,2,1,"Doyenne","Scenario 1",22,7.27146983262036
39,2,1,"Doyenne","Scenario 1",22,NA
40,2,1,"Doyenne","Scenario 1",22,7.8581560940747
41,2,1,"Doyenne","Scenario 1",22,7.99797007144893
42,2,1,"Doyenne","Scenario 1",22,7.64332027437213
43,2,1,"Doyenne","Scenario 1",22,7.6336604785786
44,2,1,"Doyenne","Scenario 1",22,7.96528654769297
45,2,1,"Doyenne","Scenario 1",22,7.30885742961718
46,2,1,"Doyenne","Scenario 1",22,7.79205129149556
47,2,1,"Doyenne","Scenario 1",22,7.41748693905243
48,2,1,"Doyenne","Scenario 1",22,NA
49,2,1,"Doyenne","Scenario 1",22,7.51435857346571
50,3,2,"Conference","Scenario 2",22,9.37924315911571
51,3,2,"Conference","Scenario 2",22,10.2825348680314
52,3,2,"Conference","Scenario 2",22,10.0908188576438
53,3,2,"Conference","Scenario 2",22,10.4809576020544
54,3,2,"Conference","Scenario 2",22,10.2987025391811
55,3,2,"Conference","Scenario 2",22,10.9293017654216
56,3,2,"Conference","Scenario 2",22,10.4988464658914
57,3,2,"Conference","Scenario 2",22,10.1104164084196
58,3,2,"Conference","Scenario 2",22,10.9089686099658
59,3,2,"Conference","Scenario 2",22,9.86695583208454
60,3,2,"Conference","Scenario 2",22,10.3704824995307
61,3,2,"Conference","Scenario 2",22,10.4081030180542
62,3,2,"Conference","Scenario 2",22,9.63972614179401
63,3,2,"Conference","Scenario 2",22,9.98673997922687
64,3,2,"Conference","Scenario 2",22,10.7480390747551
65,3,2,"Conference","Scenario 2",22,10.1038892430272
66,3,2,"Conference","Scenario 2",22,11.0127383613849
67,3,2,"Conference","Scenario 2",22,9.77758561513138
68,3,2,"Conference","Scenario 2",22,9.90605536670485
69,3,2,"Conference","Scenario 2",22,10.7241705594991
70,3,2,"Conference","Scenario 2",22,9.93553760953078
71,4,2,"Doyenne","Scenario 2",22,8.71755477618518
72,4,2,"Doyenne","Scenario 2",22,9.38433055667039
73,4,2,"Doyenne","Scenario 2",22,NA
74,4,2,"Doyenne","Scenario 2",22,8.9190250974577
75,4,2,"Doyenne","Scenario 2",22,NA
76,4,2,"Doyenne","Scenario 2",22,8.04314320770651
77,4,2,"Doyenne","Scenario 2",22,9.46531316449255
78,4,2,"Doyenne","Scenario 2",22,8.64062546336698
79,4,2,"Doyenne","Scenario 2",22,NA
80,4,2,"Doyenne","Scenario 2",22,8.10172046613468
81,4,2,"Doyenne","Scenario 2",22,NA
82,4,2,"Doyenne","Scenario 2",22,8.20808921277618
83,4,2,"Doyenne","Scenario 2",22,8.1901704274055
84,4,2,"Doyenne","Scenario 2",22,8.93235844128005
85,4,2,"Doyenne","Scenario 2",22,9.18442761932233
86,4,2,"Doyenne","Scenario 2",22,8.69675201852736
87,4,2,"Doyenne","Scenario 2",22,9.42667101835571
88,4,2,"Doyenne","Scenario 2",22,8.83624608209756
89,4,2,"Doyenne","Scenario 2",22,8.24766404697305
90,4,2,"Doyenne","Scenario 2",22,8.88068865527555
91,4,2,"Doyenne","Scenario 2",22,8.56405688001733
92,4,2,"Doyenne","Scenario 2",22,NA
93,5,3,"Conference","Scenario 3",22,8.86941670905293
94,5,3,"Conference","Scenario 3",22,9.29271733953305
95,5,3,"Conference","Scenario 3",22,9.21616893037041
96,5,3,"Conference","Scenario 3",22,9.30116485835129
97,5,3,"Conference","Scenario 3",22,9.39051862198062
98,5,3,"Conference","Scenario 3",22,8.85925420818108
99,5,3,"Conference","Scenario 3",22,9.1611812835734
100,5,3,"Conference","Scenario 3",22,9.13455985392079
101,5,3,"Conference","Scenario 3",22,9.11883412325131
102,5,3,"Conference","Scenario 3",22,9.61607223006504
103,5,3,"Conference","Scenario 3",22,9.9773489226991
104,5,3,"Conference","Scenario 3",22,8.74217900636652
105,5,3,"Conference","Scenario 3",22,8.52449017281981
106,5,3,"Conference","Scenario 3",22,10.0016128518095
107,5,3,"Conference","Scenario 3",22,9.21806927177497
108,5,3,"Conference","Scenario 3",22,9.47641881431302
109,5,3,"Conference","Scenario 3",22,9.41123259867372
110,5,3,"Conference","Scenario 3",22,8.80059901701682
111,5,3,"Conference","Scenario 3",22,9.27473387985202
112,5,3,"Conference","Scenario 3",22,9.54819630448997
113,5,3,"Conference","Scenario 3",22,8.30468568835697
114,5,3,"Conference","Scenario 3",22,9.49021760208857
115,5,3,"Conference","Scenario 3",22,NA
116,5,3,"Conference","Scenario 3",22,9.16798711430206
117,5,3,"Conference","Scenario 3",22,9.06261410428846
118,5,3,"Conference","Scenario 3",22,9.21889140052436
119,5,3,"Conference","Scenario 3",22,9.74221246852454
120,5,3,"Conference","Scenario 3",22,9.40512706986537
121,6,3,"Doyenne","Scenario 3",22,7.89137423592284
122,6,3,"Doyenne","Scenario 3",22,7.74779588530685
123,6,3,"Doyenne","Scenario 3",22,7.91373184894987
124,6,3,"Doyenne","Scenario 3",22,8.10633723825347
125,6,3,"Doyenne","Scenario 3",22,6.9205000324376
126,6,3,"Doyenne","Scenario 3",22,7.74892244287527
127,6,3,"Doyenne","Scenario 3",22,7.46187035390311
128,6,3,"Doyenne","Scenario 3",22,7.7229766675099
129,6,3,"Doyenne","Scenario 3",22,7.41799395957384
130,6,3,"Doyenne","Scenario 3",22,NA
131,6,3,"Doyenne","Scenario 3",22,7.86618833348543
132,6,3,"Doyenne","Scenario 3",22,7.17522495514791
133,6,3,"Doyenne","Scenario 3",22,7.44465114456147
134,6,3,"Doyenne","Scenario 3",22,7.52271544202454
135,6,3,"Doyenne","Scenario 3",22,7.35798266067256
136,6,3,"Doyenne","Scenario 3",22,7.50491910278993
137,6,3,"Doyenne","Scenario 3",22,7.80162743017936
138,6,3,"Doyenne","Scenario 3",22,7.30308572958686
139,6,3,"Doyenne","Scenario 3",22,7.57977591791643
140,6,3,"Doyenne","Scenario 3",22,NA
141,6,3,"Doyenne","Scenario 3",22,6.8585743940173
142,6,3,"Doyenne","Scenario 3",22,7.99906187422759
143,7,4,"Conference","Scenario 4",22,8.98495894320443
144,7,4,"Conference","Scenario 4",22,NA
145,7,4,"Conference","Scenario 4",22,8.50302555434715
146,7,4,"Conference","Scenario 4",22,9.03050892065039
147,7,4,"Conference","Scenario 4",22,8.49951604769269
148,7,4,"Conference","Scenario 4",22,NA
149,7,4,"Conference","Scenario 4",22,8.3838364559092
150,7,4,"Conference","Scenario 4",22,8.8851189289556
151,7,4,"Conference","Scenario 4",22,8.85901813724693
152,7,4,"Conference","Scenario 4",22,8.57430078316192
153,7,4,"Conference","Scenario 4",22,9.19195451089443
154,7,4,"Conference","Scenario 4",22,8.49562766746959
155,7,4,"Conference","Scenario 4",22,NA
156,7,4,"Conference","Scenario 4",22,9.05198389783867
